settlement_id,transaction_id,settlement_date,settlement_amount
SET2032891,TXN1036190,2025-02-16,248.36
SET2032892,TXN1036191,2025-09-29,124.64
SET2032893,TXN1036192,2025-03-25,63.75
SET2032894,TXN1036193,2025-02-03,174.97
SET2032895,TXN1036194,2025-07-16,69.26
SET2032896,TXN1036195,2025-02-28,53.92
SET2032897,TXN1036196,2025-10-13,40.94
SET2032898,TXN1036198,2025-06-02,149.03
SET2032899,TXN1036199,2025-01-20,29.22
SET2032900,TXN1036200,2025-05-20,24.73
SET2032901,TXN1036201,2025-12-07,25.12
SET2032902,TXN1036202,2025-08-26,151.03
SET2032903,TXN1036203,2025-07-15,91.71
SET2032904,TXN1036204,2025-02-27,216.93
SET2032905,TXN1036205,2025-04-25,44.03
SET2032906,TXN1036206,2025-05-19,25.07
SET2032907,TXN1036207,2025-07-31,230.36
SET2032908,TXN1036208,2025-03-17,37.03
SET2032909,TXN1036209,2025-12-31,114.51
SET2032910,TXN1036211,2025-04-24,77.06
SET2032911,TXN1036212,2025-02-11,58.53
SET2032912,TXN1036213,2025-08-06,21.35
SET2032913,TXN1036214,2025-06-13,302.95
SET2032914,TXN1036215,2025-09-05,32.76
SET2032915,TXN1036216,2025-08-06,31.56
SET2032916,TXN1036217,2025-08-22,39.51
SET2032917,TXN1036218,2025-11-01,11.67
SET2032918,TXN1036219,2025-07-11,41.81
SET2032919,TXN1036220,2025-09-22,39.52
SET2032920,TXN1036221,2025-05-13,147.5
SET2032921,TXN1036222,2025-12-11,85.86
SET2032922,TXN1036223,2025-05-29,24.19
SET2032923,TXN1036224,2025-09-06,39.54
SET2032924,TXN1036225,2025-12-31,374.12
SET2032925,TXN1036226,2025-05-09,32.15
SET2032926,TXN1036227,2025-02-07,128.87
SET2032927,TXN1036228,2025-03-26,38.7
SET2032928,TXN1036229,2025-03-30,29.89
SET2032930,TXN1036233,2025-02-05,112.76
SET2032931,TXN1036234,2025-02-19,176.89
SET2032932,TXN1036235,2025-04-10,42.88
SET2032933,TXN1036236,2025-05-15,148.06
SET2032934,TXN1036237,2025-12-22,130.73
SET2032935,TXN1036238,2025-09-14,34.98
SET2032936,TXN1036239,2025-09-18,31.19
SET2032937,TXN1036240,2025-09-10,58.96
SET2032938,TXN1036241,2025-10-21,72.71
SET2032939,TXN1036242,2025-04-28,49.61
SET2032940,TXN1036243,2025-02-06,104.8
SET2032941,TXN1036244,2025-07-05,35.91
SET2032942,TXN1036245,2025-01-01,32.16
SET2032943,TXN1036246,2025-03-21,66.9
SET2032944,TXN1036247,2025-10-02,80.06
SET2032945,TXN1036248,2025-07-03,190.48
SET2032946,TXN1036249,2025-09-10,95.91
SET2032947,TXN1036250,2025-07-06,117.63
SET2032948,TXN1036251,2025-07-18,50.6
SET2032949,TXN1036252,2025-04-20,50.88
SET2032950,TXN1036253,2025-03-21,40.11
SET2032951,TXN1036254,2025-04-05,77.19
SET2032952,TXN1036255,2025-10-19,74.92
SET2032953,TXN1036256,2025-12-24,72.06
SET2032954,TXN1036257,2025-01-30,56.71
SET2032955,TXN1036258,2025-07-16,64.45
SET2032956,TXN1036259,2025-06-21,251.01
SET2032957,TXN1036260,2025-07-25,83.05
SET2032958,TXN1036261,2025-03-27,106.35
SET2032959,TXN1036262,2025-01-03,97.04
SET2032960,TXN1036263,2025-03-16,58.01
SET2032961,TXN1036264,2025-03-08,102.46
SET2032962,TXN1036265,2025-01-20,67.81
SET2032963,TXN1036266,2025-05-11,24.53
SET2032964,TXN1036267,2025-09-07,41.91
SET2032965,TXN1036268,2025-12-19,328.59
SET2032966,TXN1036269,2025-08-28,169.6
SET2032967,TXN1036270,2025-03-05,52.5
SET2032968,TXN1036272,2025-04-21,79.44
SET2032969,TXN1036274,2025-12-28,60.12
SET2032970,TXN1036275,2025-08-28,79.8
SET2032971,TXN1036276,2025-06-25,35.25
SET2032972,TXN1036277,2025-06-09,59.89
SET2032973,TXN1036279,2025-06-02,82.09
SET2032974,TXN1036280,2025-08-20,148.83
SET2032975,TXN1036281,2025-12-05,258.21
SET2032976,TXN1036282,2025-07-01,97.98
SET2032977,TXN1036284,2025-12-16,34.57
SET2032978,TXN1036285,2025-04-25,45.59
SET2032979,TXN1036286,2025-02-01,18.56
SET2032980,TXN1036287,2025-07-19,54.52
SET2032981,TXN1036288,2025-10-16,25.02
SET2032982,TXN1036289,2025-04-05,41.36
SET2032983,TXN1036291,2025-04-16,86.79
SET2032984,TXN1036292,2025-10-22,17.8
SET2032985,TXN1036293,2025-12-16,50.68
SET2032986,TXN1036294,2025-11-06,115.45
SET2032987,TXN1036296,2025-11-06,62.84
SET2032988,TXN1036297,2025-04-26,386.74
SET2032989,TXN1036298,2025-11-13,116.77
SET2032990,TXN1036299,2025-12-29,70.06
SET2032991,TXN1036300,2025-09-20,180.32
SET2032992,TXN1036301,2025-12-15,44.45
SET2032993,TXN1036302,2025-02-21,28.84
SET2032994,TXN1036303,2025-08-28,140.2
SET2032995,TXN1036304,2025-01-20,101.96
SET2032996,TXN1036305,2025-08-27,153.76
SET2032997,TXN1036306,2025-05-05,150.94
SET2032998,TXN1036307,2025-12-22,333.04
SET2032999,TXN1036308,2025-06-30,20.88
SET2033000,TXN1036309,2025-10-06,50.22
SET2033001,TXN1036310,2025-04-21,52.97
SET2033002,TXN1036312,2025-09-28,89.85
SET2033003,TXN1036313,2025-03-22,170.11
SET2033004,TXN1036314,2025-09-21,83.64
SET2033005,TXN1036315,2025-06-19,65.71
SET2033006,TXN1036317,2025-05-10,82.19
SET2033007,TXN1036318,2025-05-28,91.09
SET2033008,TXN1036319,2025-09-29,112.34
SET2033009,TXN1036320,2025-10-14,94.35
SET2033010,TXN1036321,2025-02-15,146.38
SET2033011,TXN1036322,2025-09-28,69.51
SET2033012,TXN1036323,2025-06-29,76.38
SET2033013,TXN1036324,2025-12-27,29.94
SET2033014,TXN1036325,2025-08-19,146.42
SET2033015,TXN1036326,2025-10-10,262.18
SET2033016,TXN1036327,2025-05-06,15.77
SET2033017,TXN1036328,2025-04-14,111.36
SET2033018,TXN1036329,2025-10-14,57.61
SET2033019,TXN1036330,2025-01-06,57.54
SET2033020,TXN1036331,2025-07-31,110.18
SET2033021,TXN1036332,2025-12-20,65.12
SET2033022,TXN1036334,2025-09-19,50.01
SET2033023,TXN1036336,2025-10-24,55.35
SET2033024,TXN1036337,2025-01-06,36.27
SET2033025,TXN1036339,2025-03-11,34.19
SET2033026,TXN1036341,2025-05-08,249.05
SET2033027,TXN1036342,2025-10-02,64.34
SET2033028,TXN1036343,2025-08-09,22.57
SET2033029,TXN1036344,2025-12-06,47.84
SET2033030,TXN1036345,2025-10-15,127.74
SET2033031,TXN1036346,2025-11-30,72.64
SET2033032,TXN1036347,2025-02-25,116.87
SET2033033,TXN1036348,2025-05-19,40.2
SET2033034,TXN1036349,2025-06-09,47.96
SET2033035,TXN1036350,2025-01-12,110.71
SET2033036,TXN1036351,2025-01-09,241.95
SET2033037,TXN1036352,2025-01-15,48.92
SET2033038,TXN1036354,2025-06-15,160.76
SET2033039,TXN1036355,2025-10-02,74.06
SET2033040,TXN1036356,2025-11-01,111.08
SET2033041,TXN1036357,2025-01-14,36.89
SET2033042,TXN1036358,2025-11-06,66.88
SET2033043,TXN1036359,2025-03-24,40.56
SET2033044,TXN1036360,2025-05-28,17.31
SET2033045,TXN1036361,2025-12-18,32.87
SET2033046,TXN1036362,2025-04-21,95.45
SET2033047,TXN1036363,2025-12-10,103.7
SET2033048,TXN1036364,2025-07-04,123.33
SET2033049,TXN1036365,2025-01-05,100.2
SET2033050,TXN1036366,2025-10-31,48.96
SET2033051,TXN1036367,2025-01-17,15.39
SET2033052,TXN1036368,2025-08-21,26.7
SET2033053,TXN1036369,2025-06-17,161.39
SET2033054,TXN1036370,2025-02-21,34.0
SET2033055,TXN1036373,2025-02-05,22.02
SET2033056,TXN1036374,2025-07-22,86.99
SET2033057,TXN1036375,2025-01-18,226.38
SET2033058,TXN1036376,2025-07-17,65.69
SET2033059,TXN1036377,2025-03-25,53.76
SET2033060,TXN1036378,2025-10-31,26.4
SET2033061,TXN1036379,2025-12-13,53.56
SET2033062,TXN1036380,2025-12-07,102.82
SET2033063,TXN1036381,2025-12-09,66.35
SET2033064,TXN1036382,2025-02-06,46.91
SET2033065,TXN1036383,2025-07-06,149.12
SET2033066,TXN1036384,2025-03-23,54.09
SET2033067,TXN1036385,2025-02-05,47.36
SET2033068,TXN1036386,2025-05-24,74.66
SET2033069,TXN1036388,2025-04-19,58.93
SET2033070,TXN1036389,2025-02-11,32.84
SET2033071,TXN1036390,2025-05-30,103.2
SET2033072,TXN1036391,2025-02-26,51.14
SET2033073,TXN1036392,2025-01-15,103.95
SET2033074,TXN1036393,2025-06-14,12.95
SET2033075,TXN1036394,2025-01-25,68.68
SET2033076,TXN1036395,2025-12-19,54.66
SET2033077,TXN1036396,2025-11-03,30.95
SET2033078,TXN1036397,2025-12-04,25.27
SET2033079,TXN1036398,2025-02-07,53.3
SET2033080,TXN1036399,2025-06-19,28.35
SET2033081,TXN1036400,2025-10-28,6.22
SET2033082,TXN1036401,2025-07-30,26.04
SET2033083,TXN1036402,2025-04-22,25.16
SET2033084,TXN1036403,2025-10-31,68.27
SET2033085,TXN1036404,2025-04-23,25.76
SET2033086,TXN1036406,2025-02-06,31.11
SET2033087,TXN1036407,2025-09-15,124.71
SET2033088,TXN1036408,2025-01-05,89.99
SET2033089,TXN1036409,2025-11-30,52.45
SET2033090,TXN1036410,2025-05-10,74.82
SET2033091,TXN1036411,2025-01-09,105.62
SET2033092,TXN1036412,2025-11-01,70.03
SET2033093,TXN1036413,2025-12-21,74.66
SET2033094,TXN1036414,2025-12-02,12.36
SET2033095,TXN1036415,2025-06-27,44.05
SET2033096,TXN1036416,2025-01-23,35.77
SET2033097,TXN1036417,2025-03-25,154.57
SET2033098,TXN1036418,2025-01-12,48.8
SET2033099,TXN1036419,2025-01-17,38.87
SET2033100,TXN1036420,2025-02-28,106.14
SET2033101,TXN1036421,2025-07-25,19.78
SET2033102,TXN1036422,2025-10-07,62.24
SET2033103,TXN1036423,2025-08-02,13.72
SET2033104,TXN1036425,2025-08-09,46.05
SET2033105,TXN1036426,2025-03-26,213.93
SET2033106,TXN1036427,2025-06-18,59.2
SET2033107,TXN1036429,2025-02-19,59.93
SET2033108,TXN1036430,2025-11-16,211.14
SET2033109,TXN1036431,2025-04-10,12.89
SET2033110,TXN1036433,2025-04-06,90.33
SET2033111,TXN1036434,2025-03-01,60.74
SET2033112,TXN1036435,2025-06-14,52.01
SET2033113,TXN1036436,2025-05-20,210.54
SET2033114,TXN1036437,2025-07-05,118.48
SET2033115,TXN1036438,2025-03-28,29.08
SET2033116,TXN1036439,2025-12-25,67.89
SET2033117,TXN1036440,2025-09-03,180.58
SET2033118,TXN1036441,2025-11-03,102.55
SET2033119,TXN1036442,2025-10-12,82.26
SET2033120,TXN1036443,2025-09-22,23.51
SET2033121,TXN1036444,2025-02-21,424.4
SET2033122,TXN1036445,2025-08-03,118.77
SET2033123,TXN1036446,2025-11-24,277.76
SET2033124,TXN1036447,2025-02-05,84.86
SET2033125,TXN1036448,2025-06-18,65.72
SET2033126,TXN1036450,2025-10-18,145.5
SET2033127,TXN1036451,2025-12-06,220.98
SET2033128,TXN1036452,2025-01-19,153.4
SET2033129,TXN1036453,2025-10-21,405.26
SET2033130,TXN1036454,2025-05-13,74.06
SET2033131,TXN1036455,2025-12-18,40.58
SET2033132,TXN1036456,2025-01-06,81.93
SET2033133,TXN1036457,2025-03-12,126.88
SET2033134,TXN1036458,2025-09-20,54.04
SET2033135,TXN1036459,2025-10-12,64.41
SET2033136,TXN1036461,2025-02-28,98.97
SET2033137,TXN1036462,2025-05-04,74.28
SET2033138,TXN1036463,2025-01-14,78.94
SET2033139,TXN1036464,2025-10-13,110.91
SET2033140,TXN1036465,2025-09-02,123.34
SET2033141,TXN1036466,2025-10-02,44.88
SET2033142,TXN1036467,2025-06-22,15.35
SET2033143,TXN1036468,2025-08-22,29.06
SET2033144,TXN1036469,2025-07-29,96.43
SET2033145,TXN1036470,2025-09-11,37.16
SET2033146,TXN1036471,2025-06-14,82.47
SET2033147,TXN1036472,2025-08-26,63.7
SET2033149,TXN1036474,2025-08-23,98.8
SET2033150,TXN1036475,2025-11-15,172.78
SET2033151,TXN1036476,2025-05-08,65.8
SET2033152,TXN1036477,2025-11-18,28.97
SET2033153,TXN1036478,2025-01-11,85.52
SET2033154,TXN1036479,2025-06-27,117.96
SET2033155,TXN1036480,2025-06-11,10.99
SET2033156,TXN1036481,2025-11-13,37.42
SET2033157,TXN1036482,2025-01-17,68.26
SET2033158,TXN1036483,2025-03-21,45.41
SET2033159,TXN1036484,2025-06-21,74.26
SET2033160,TXN1036485,2025-10-25,40.48
SET2033161,TXN1036486,2025-06-19,141.13
SET2033162,TXN1036487,2025-08-22,69.49
SET2033163,TXN1036488,2025-03-07,15.8
SET2033164,TXN1036489,2025-12-11,119.71
SET2033165,TXN1036490,2025-10-14,125.95
SET2033166,TXN1036491,2025-01-16,64.72
SET2033167,TXN1036492,2025-09-15,15.31
SET2033168,TXN1036497,2025-01-26,21.08
SET2033169,TXN1036498,2025-04-15,67.01
SET2033170,TXN1036499,2025-09-09,78.43
SET2033171,TXN1036500,2025-04-06,73.02
SET2033172,TXN1036501,2025-09-18,56.4
SET2033173,TXN1036502,2025-03-08,36.75
SET2033174,TXN1036503,2025-03-02,216.0
SET2033175,TXN1036504,2025-07-18,77.34
SET2033176,TXN1036505,2025-09-09,31.55
SET2033177,TXN1036506,2025-03-16,94.86
SET2033178,TXN1036507,2025-11-15,89.26
SET2033179,TXN1036508,2025-11-14,109.1
SET2033180,TXN1036509,2025-01-30,64.99
SET2033181,TXN1036511,2025-07-23,22.3
SET2033182,TXN1036512,2025-06-29,43.63
SET2033183,TXN1036513,2025-04-04,17.72
SET2033184,TXN1036515,2025-12-19,18.45
SET2033185,TXN1036516,2025-04-23,50.18
SET2033186,TXN1036517,2025-03-21,119.48
SET2033187,TXN1036518,2025-09-27,54.95
SET2033188,TXN1036519,2025-07-29,63.61
SET2033189,TXN1036520,2025-09-10,95.09
SET2033190,TXN1036521,2025-08-24,100.55
SET2033191,TXN1036522,2025-10-05,152.98
SET2033192,TXN1036523,2025-09-24,104.65
SET2033193,TXN1036524,2025-08-12,88.79
SET2033194,TXN1036525,2025-06-15,13.89
SET2033195,TXN1036526,2025-06-17,80.91
SET2033196,TXN1036527,2025-04-09,251.35
SET2033197,TXN1036528,2025-06-13,111.94
SET2033198,TXN1036529,2025-08-09,144.85
SET2033199,TXN1036530,2025-09-19,38.88
SET2033200,TXN1036531,2025-10-10,63.11
SET2033201,TXN1036532,2025-05-18,104.76
SET2033202,TXN1036533,2025-09-25,95.05
SET2033203,TXN1036535,2025-05-11,26.91
SET2033204,TXN1036536,2025-03-01,35.36
SET2033205,TXN1036537,2025-04-08,23.69
SET2033206,TXN1036538,2025-09-06,82.02
SET2033207,TXN1036539,2025-03-20,57.41
SET2033208,TXN1036540,2025-01-29,57.07
SET2033209,TXN1036541,2025-04-10,38.69
SET2033210,TXN1036542,2025-12-28,33.96
SET2033211,TXN1036543,2025-02-24,66.79
SET2033212,TXN1036544,2025-02-22,161.72
SET2033213,TXN1036545,2025-05-28,233.67
SET2033214,TXN1036546,2025-05-20,234.33
SET2033215,TXN1036547,2025-12-02,45.84
SET2033216,TXN1036548,2025-03-28,25.88
SET2033217,TXN1036549,2025-06-02,135.23
SET2033218,TXN1036550,2025-04-17,184.88
SET2033219,TXN1036551,2025-04-02,93.14
SET2033220,TXN1036553,2025-04-04,40.39
SET2033221,TXN1036555,2025-10-16,105.7
SET2033222,TXN1036556,2025-03-06,83.63
SET2033223,TXN1036557,2025-07-01,27.52
SET2033224,TXN1036558,2025-04-07,30.12
SET2033225,TXN1036559,2025-11-13,61.86
SET2033226,TXN1036560,2025-02-06,153.47
SET2033227,TXN1036561,2025-05-30,138.07
SET2033228,TXN1036562,2025-05-01,48.46
SET2033229,TXN1036563,2025-05-13,15.46
SET2033230,TXN1036566,2025-05-19,73.64
SET2033231,TXN1036567,2025-10-22,47.28
SET2033232,TXN1036568,2025-10-11,52.16
SET2033233,TXN1036569,2025-02-22,140.46
SET2033234,TXN1036570,2025-06-18,102.46
SET2033235,TXN1036571,2025-05-31,47.35
SET2033236,TXN1036572,2025-06-14,388.11
SET2033237,TXN1036573,2025-05-09,19.61
SET2033238,TXN1036574,2025-10-29,41.21
SET2033239,TXN1036576,2025-01-10,72.59
SET2033240,TXN1036578,2025-11-12,129.4
SET2033241,TXN1036579,2025-05-14,73.8
SET2033242,TXN1036580,2025-06-27,23.06
SET2033243,TXN1036581,2025-02-07,143.18
SET2033244,TXN1036582,2025-05-09,26.89
SET2033245,TXN1036583,2025-03-28,48.35
SET2033246,TXN1036584,2025-11-27,62.78
SET2033247,TXN1036585,2025-02-09,34.95
SET2033248,TXN1036586,2025-05-06,34.41
SET2033249,TXN1036587,2025-06-25,135.56
SET2033250,TXN1036588,2025-12-23,213.44
SET2033251,TXN1036589,2025-10-26,55.03
SET2033252,TXN1036590,2025-12-08,16.07
SET2033253,TXN1036591,2025-04-24,83.47
SET2033254,TXN1036592,2025-04-08,38.21
SET2033255,TXN1036593,2025-07-28,88.98
SET2033256,TXN1036594,2025-05-05,84.47
SET2033257,TXN1036595,2025-01-07,14.8
SET2033258,TXN1036596,2025-10-24,48.8
SET2033259,TXN1036597,2025-02-04,109.19
SET2033260,TXN1036598,2025-03-14,61.9
SET2033261,TXN1036599,2025-12-11,27.74
SET2033262,TXN1036600,2025-09-25,112.73
SET2033263,TXN1036601,2025-08-23,17.6
SET2033264,TXN1036602,2025-02-17,80.42
SET2033265,TXN1036603,2025-04-03,43.33
SET2033266,TXN1036604,2025-03-17,94.37
SET2033267,TXN1036605,2025-08-23,55.56
SET2033268,TXN1036606,2025-07-02,98.39
SET2033269,TXN1036607,2025-05-12,198.12
SET2033270,TXN1036608,2025-09-30,116.21
SET2033271,TXN1036609,2025-10-12,114.53
SET2033272,TXN1036610,2025-09-27,106.31
SET2033273,TXN1036611,2025-02-08,16.89
SET2033274,TXN1036612,2025-08-11,71.12
SET2033275,TXN1036613,2025-03-19,82.75
SET2033276,TXN1036614,2025-04-10,103.78
SET2033277,TXN1036615,2025-12-24,62.33
SET2033278,TXN1036616,2025-06-01,118.21
SET2033279,TXN1036617,2025-10-15,30.97
SET2033280,TXN1036618,2025-03-31,328.4
SET2033281,TXN1036619,2025-12-21,104.23
SET2033282,TXN1036620,2025-04-13,31.94
SET2033283,TXN1036621,2025-03-08,197.23
SET2033284,TXN1036622,2025-04-29,27.31
SET2033285,TXN1036623,2025-03-05,67.19
SET2033286,TXN1036624,2025-08-07,73.13
SET2033287,TXN1036625,2025-02-22,48.04
SET2033288,TXN1036626,2025-03-17,60.48
SET2033289,TXN1036628,2025-01-16,28.26
SET2033290,TXN1036630,2025-09-12,66.85
SET2033291,TXN1036631,2025-06-12,315.81
SET2033292,TXN1036632,2025-01-08,218.57
SET2033293,TXN1036633,2025-02-27,37.09
SET2033294,TXN1036634,2025-12-21,59.57
SET2033295,TXN1036635,2025-10-09,38.29
SET2033296,TXN1036636,2025-05-08,54.38
SET2033297,TXN1036637,2025-11-15,132.63
SET2033298,TXN1036638,2025-01-03,61.43
SET2033299,TXN1036639,2025-01-18,44.74
SET2033300,TXN1036640,2025-11-19,108.24
SET2033301,TXN1036642,2025-08-07,48.95
SET2033302,TXN1036643,2025-05-06,199.53
SET2033303,TXN1036644,2025-10-27,207.28
SET2033304,TXN1036645,2025-08-10,189.48
SET2033305,TXN1036647,2025-05-19,24.75
SET2033306,TXN1036649,2025-07-29,67.36
SET2033307,TXN1036650,2025-08-28,37.1
SET2033308,TXN1036651,2025-10-22,17.38
SET2033309,TXN1036652,2025-05-29,140.09
SET2033310,TXN1036653,2025-04-03,122.6
SET2033311,TXN1036654,2025-07-24,41.57
SET2033312,TXN1036655,2025-08-01,117.87
SET2033313,TXN1036656,2025-04-12,141.85
SET2033314,TXN1036657,2025-01-27,9.94
SET2033315,TXN1036658,2025-05-02,111.58
SET2033316,TXN1036660,2025-01-30,8.93
SET2033317,TXN1036661,2025-12-19,150.59
SET2033318,TXN1036662,2025-10-13,71.06
SET2033319,TXN1036663,2025-01-13,18.6
SET2033320,TXN1036664,2025-05-08,91.65
SET2033321,TXN1036665,2025-04-03,77.08
SET2033322,TXN1036666,2025-12-22,102.79
SET2033323,TXN1036667,2025-06-09,14.19
SET2033324,TXN1036668,2025-04-06,52.44
SET2033325,TXN1036669,2025-08-20,30.43
SET2033326,TXN1036670,2025-06-23,58.54
SET2033327,TXN1036671,2025-03-10,17.14
SET2033328,TXN1036672,2025-04-22,27.28
SET2033329,TXN1036674,2025-09-11,168.88
SET2033330,TXN1036675,2025-12-21,145.08
SET2033331,TXN1036676,2025-10-23,216.28
SET2033332,TXN1036677,2025-05-18,14.94
SET2033333,TXN1036678,2025-06-27,63.73
SET2033334,TXN1036680,2025-05-15,48.91
SET2033335,TXN1036681,2025-01-12,15.05
SET2033336,TXN1036682,2025-09-29,135.22
SET2033337,TXN1036683,2025-11-28,109.32
SET2033338,TXN1036684,2025-03-11,40.59
SET2033339,TXN1036685,2025-09-04,131.17
SET2033340,TXN1036687,2025-06-02,110.73
SET2033341,TXN1036688,2025-09-25,32.09
SET2033342,TXN1036689,2025-09-06,80.72
SET2033343,TXN1036690,2025-04-09,81.4
SET2033344,TXN1036691,2025-10-19,55.41
SET2033345,TXN1036692,2025-08-28,7.85
SET2033346,TXN1036693,2025-04-25,76.51
SET2033347,TXN1036694,2025-09-26,80.79
SET2033348,TXN1036695,2025-08-22,31.3
SET2033349,TXN1036696,2025-02-12,105.41
SET2033350,TXN1036698,2025-04-29,92.54
SET2033351,TXN1036699,2025-01-17,49.31
SET2033352,TXN1036700,2025-05-29,17.0
SET2033353,TXN1036701,2025-06-18,17.3
SET2033354,TXN1036702,2025-10-12,115.58
SET2033355,TXN1036703,2025-03-04,27.8
SET2033356,TXN1036704,2025-07-27,35.22
SET2033357,TXN1036706,2025-06-14,12.07
SET2033358,TXN1036708,2025-04-27,125.37
SET2033359,TXN1036709,2025-05-29,71.34
SET2033360,TXN1036711,2025-05-31,46.91
SET2033361,TXN1036713,2025-12-26,27.62
SET2033362,TXN1036714,2025-03-29,20.97
SET2033363,TXN1036715,2025-10-24,17.27
SET2033364,TXN1036716,2025-02-12,131.25
SET2033365,TXN1036717,2025-04-11,153.64
SET2033366,TXN1036718,2025-02-13,121.97
SET2033367,TXN1036719,2025-05-15,178.72
SET2033368,TXN1036720,2025-08-08,185.74
SET2033369,TXN1036721,2025-06-03,19.83
SET2033370,TXN1036722,2025-08-09,148.57
SET2033371,TXN1036724,2025-01-17,304.8
SET2033372,TXN1036725,2025-06-04,1000.98
SET2033373,TXN1036726,2025-08-05,57.03
SET2033374,TXN1036727,2025-07-11,52.25
SET2033375,TXN1036728,2025-02-25,49.06
SET2033376,TXN1036729,2025-03-17,70.64
SET2033377,TXN1036730,2025-05-18,80.28
SET2033378,TXN1036731,2025-08-26,550.3
SET2033379,TXN1036732,2025-12-28,74.78
SET2033380,TXN1036733,2025-05-15,47.29
SET2033381,TXN1036734,2025-07-10,67.39
SET2033382,TXN1036736,2025-01-13,17.42
SET2033383,TXN1036737,2025-05-26,59.24
SET2033384,TXN1036738,2025-05-07,431.27
SET2033385,TXN1036739,2025-02-24,135.73
SET2033386,TXN1036740,2025-09-02,45.43
SET2033387,TXN1036741,2025-04-05,88.3
SET2033388,TXN1036742,2025-03-23,498.37
SET2033389,TXN1036743,2025-05-23,78.19
SET2033390,TXN1036744,2025-12-19,32.72
SET2033391,TXN1036745,2025-08-22,70.44
SET2033392,TXN1036746,2025-06-05,111.44
SET2033393,TXN1036747,2025-10-27,93.07
SET2033394,TXN1036748,2025-01-08,213.19
SET2033395,TXN1036749,2025-05-03,72.23
SET2033396,TXN1036750,2025-07-17,10.23
SET2033397,TXN1036751,2025-06-28,97.26
SET2033398,TXN1036752,2025-09-04,92.12
SET2033399,TXN1036753,2025-09-15,87.44
SET2033400,TXN1036754,2025-06-18,33.82
SET2033401,TXN1036755,2025-12-06,328.54
SET2033402,TXN1036756,2025-12-06,27.94
SET2033403,TXN1036757,2025-06-23,30.42
SET2033404,TXN1036758,2025-11-26,55.53
SET2033405,TXN1036759,2025-08-22,192.7
SET2033406,TXN1036760,2025-02-20,199.49
SET2033407,TXN1036761,2025-02-13,111.29
SET2033408,TXN1036762,2025-01-30,136.28
SET2033409,TXN1036763,2025-03-19,23.52
SET2033410,TXN1036764,2025-04-24,17.12
SET2033411,TXN1036765,2025-01-26,49.52
SET2033412,TXN1036766,2025-08-10,135.44
SET2033413,TXN1036767,2025-06-01,138.29
SET2033414,TXN1036768,2025-08-08,33.27
SET2033415,TXN1036769,2025-07-03,30.52
SET2033416,TXN1036770,2025-04-11,169.85
SET2033417,TXN1036771,2025-08-13,77.65
SET2033418,TXN1036772,2025-12-14,12.71
SET2033419,TXN1036773,2025-04-26,27.13
SET2033420,TXN1036774,2025-04-23,98.31
SET2033421,TXN1036775,2025-07-08,25.81
SET2033422,TXN1036776,2025-10-21,30.34
SET2033423,TXN1036777,2025-07-13,31.24
SET2033424,TXN1036778,2025-10-31,134.28
SET2033425,TXN1036779,2025-01-28,66.18
SET2033426,TXN1036780,2025-02-05,254.96
SET2033427,TXN1036782,2025-03-26,56.33
SET2033428,TXN1036783,2025-01-09,87.15
SET2033429,TXN1036784,2025-03-22,40.46
SET2033430,TXN1036785,2025-04-09,8.85
SET2033431,TXN1036786,2025-12-02,50.3
SET2033432,TXN1036787,2025-10-13,36.64
SET2033433,TXN1036788,2025-05-09,60.25
SET2033434,TXN1036789,2025-12-16,41.32
SET2033435,TXN1036791,2025-04-02,50.32
SET2033436,TXN1036792,2025-06-24,18.31
SET2033437,TXN1036793,2025-12-03,40.52
SET2033438,TXN1036795,2025-05-16,310.23
SET2033439,TXN1036796,2025-11-26,69.19
SET2033440,TXN1036797,2025-08-30,113.72
SET2033441,TXN1036798,2025-06-10,61.76
SET2033442,TXN1036799,2025-11-14,289.2
SET2033443,TXN1036800,2025-09-29,24.32
SET2033444,TXN1036801,2025-05-07,35.4
SET2033445,TXN1036802,2025-06-04,162.44
SET2033446,TXN1036803,2025-01-18,44.07
SET2033447,TXN1036804,2025-02-07,36.65
SET2033448,TXN1036805,2025-12-15,42.56
SET2033449,TXN1036806,2025-01-20,312.77
SET2033450,TXN1036807,2025-11-02,342.29
SET2033451,TXN1036808,2025-03-19,92.55
SET2033452,TXN1036809,2025-07-17,78.05
SET2033453,TXN1036810,2025-09-21,124.81
SET2033454,TXN1036811,2025-12-28,91.29
SET2033455,TXN1036812,2025-05-18,76.75
SET2033456,TXN1036813,2025-12-06,46.5
SET2033457,TXN1036814,2025-06-15,40.75
SET2033458,TXN1036815,2025-11-13,99.18
SET2033459,TXN1036816,2025-02-07,74.54
